asset_id,source_path,public_path,sha256,display_section,claim_id,display_role,caption_status
CATALOG:W-S019-425,derived/catalogue_pages/S019_p091_lots425_426_Moebius_Portfolio_Mystere-091.jpg,assets/public/1980s/catalog_renders/057_s019_425_S019_p091_lots425_426_Moebius_Portfolio_Mystere-091.jpg,f568645264d4c263a16bd322fb43f6f3d996ca91fb8c1fbf089a48ad83b6edc9,SECTION_03_80S,claim: 1980s task-conditioned variation,catalog_render_visual_evidence,IDENTITY_SOURCE_IDENTIFIED · IMAGE_MATCH_PENDING
CATALOG:W-S019-447,derived/catalogue_pages/S019_p097_lots447_448_Moebius_YeuxDuChat_Edena4-097.jpg,assets/public/1980s/catalog_renders/058_s019_447_S019_p097_lots447_448_Moebius_YeuxDuChat_Edena4-097.jpg,2d92f11b4a97fb801ab071d1e3fe050a72161e391e5896001b0616f7e1c5ef3d,SECTION_03_80S,claim: 1980s task-conditioned variation,catalog_render_visual_evidence,IDENTITY_SOURCE_IDENTIFIED · IMAGE_MATCH_PENDING
CATALOG:W-S019-448,derived/catalogue_pages/S019_p098_lots447_448_Moebius_Starwatcher_pages-098.jpg,assets/public/1980s/catalog_renders/059_s019_448_S019_p098_lots447_448_Moebius_Starwatcher_pages-098.jpg,dbb136eb94d65b5f49aaa7625888267fd9c673438c16dbf59289f86fa3f289b1,SECTION_03_80S,claim: 1980s task-conditioned variation,catalog_render_visual_evidence,IDENTITY_SOURCE_IDENTIFIED · IMAGE_MATCH_PENDING
70S:W-70S-ASF,raw/books/the_art_of_moebius_1989/pages/AOM0016.jpg,assets/public/1970s/taom_1989_reproduction/060_asf_AOM0016.jpg,ce4b2934009dfad61ce95571e3a4b17a1b24d298bb565fb04d5f7002928bd2b1,SECTION_02_70S,claim: 1970s parallel experiment model,publication_reproduction_page,LINEAGE_RECOVERED_FROM timeline_1970s.html · status=A_CONFIRMED
70S:W-70S-CARNET-76,raw/images/I003.jpg,assets/public/1970s/site_harvest/061_carnet-76_I003.jpg,0fa0a3788ab9d503a6902c5e361fcfc6fc23510560857610cbb6561833f36221,SECTION_02_70S,claim: 1970s parallel experiment model,site_harvest_full_artwork,LINEAGE_RECOVERED_FROM timeline_1970s.html · status=A_CONFIRMED
70S:W-70S-LT-01,raw/books/the_art_of_moebius_1989/pages/AOM0013.jpg,assets/public/1970s/taom_1989_reproduction/062_lt-01_AOM0013.jpg,2d8ec654f2ba5b219250e418d98ab90860d86d222bade56007ca40b77e4863ca,SECTION_02_70S,claim: 1970s parallel experiment model,publication_reproduction_page,LINEAGE_RECOVERED_FROM timeline_1970s.html · status=A_CONFIRMED
70S:W-70S-LT-02,raw/books/the_art_of_moebius_1989/pages/AOM0014.jpg,assets/public/1970s/taom_1989_reproduction/063_lt-02_AOM0014.jpg,8ca4632a5b22a090b69f6ff94064f53800c2836c991f2ad9236165c2ea44f7ac,SECTION_02_70S,claim: 1970s parallel experiment model,publication_reproduction_page,LINEAGE_RECOVERED_FROM timeline_1970s.html · status=A_CONFIRMED
70S:W-70S-WINTER,raw/books/the_art_of_moebius_1989/pages/AOM0032.jpg,assets/public/1970s/taom_1989_reproduction/064_winter_AOM0032.jpg,4fc5b3e7cfc7817d53246aa8a86c1b19d2464c38c4b6e30ea99bcd7107749346,SECTION_02_70S,claim: 1970s parallel experiment model,publication_reproduction_page,LINEAGE_RECOVERED_FROM timeline_1970s.html · status=A_CONFIRMED
70S:W-70S-ARZ-02,raw/images/1be6406530a915c1.jpg,assets/public/1970s/site_harvest/065_arz-02_1be6406530a915c1.jpg,1be6406530a915c1c6e96aa7478b49693250a9506c8bd1d475c2b251b7a9eb81,SECTION_02_70S,claim: 1970s parallel experiment model,site_harvest_full_artwork,LINEAGE_RECOVERED_FROM timeline_1970s.html · status=A_CONFIRMED
SECTION_02:La_Deviation,(no local visual asset),(TEXT_ONLY),(no image bytes),SECTION_02_70S,claim: 1970s parallel experiment model,TEXT_ONLY,VISUAL ASSET NOT USED IN CURRENT PUBLIC EVIDENCE SET
SECTION_02:Le_Bandard_Fou,(no local visual asset),(TEXT_ONLY),(no image bytes),SECTION_02_70S,claim: 1970s parallel experiment model,TEXT_ONLY,VISUAL ASSET NOT USED IN CURRENT PUBLIC EVIDENCE SET
SECTION_02:Garage_Hermetique,(no local visual asset),(TEXT_ONLY),(no image bytes),SECTION_02_70S,claim: 1970s parallel experiment model,TEXT_ONLY,VISUAL ASSET NOT USED IN CURRENT PUBLIC EVIDENCE SET
